,word,freq,likes,rt,reply,quotes
4226,dmnetto,1,,,,
4227,carrinh,1,,,,
4228,despir,1,,,,
4229,terron,1,927.0,34.0,16.0,1.0
4230,plmdds,1,0.0,0.0,1.0,0.0
4231,desinstala,1,0.0,0.0,1.0,0.0
4232,qualvalordex,1,,,,
4233,explorar,1,26.0,2.0,4.0,0.0
4234,funcionário,1,31.0,2.0,5.0,0.0
4235,spedrassa,1,,,,
4236,enquadrar,1,1.0,0.0,0.0,0.0
4237,audácia,1,0.0,0.0,0.0,0.0
4238,positividade,1,0.0,0.0,0.0,0.0
4239,lgizoldi,1,,,,
4240,gsant,1,,,,
4241,matheusgmnz,1,,,,
4242,blumenau,1,0.0,0.0,0.0,0.0
4243,mih_drew,1,,,,
4244,ghostfacecria,1,,,,
4245,jacundá,1,2.0,0.0,0.0,0.0
4246,baratao,1,0.0,0.0,0.0,1.0
4247,esq,1,,,,
4248,m_vitiin,1,,,,
4249,tadinho,1,0.0,0.0,0.0,0.0
4250,mathevsi,1,,,,
4251,screamingvenith,1,,,,
4252,agulhar,1,5.0,0.0,1.0,0.0
4253,brutchurubei,1,,,,
4254,castigar,1,3.0,0.0,0.0,0.0
4255,biciclet,1,,,,
4256,ikittyart,1,,,,
4257,decisão,1,4.0,0.0,1.0,0.0
4258,injuhey,1,,,,
4259,fvernon,1,,,,
4260,revoltad,1,,,,
4261,alinembarbosa,1,,,,
4262,escada,1,2.0,0.0,0.0,0.0
4263,italopetraglia,1,,,,
4264,arranjar,1,7.0,0.0,2.0,0.0
4265,zuado,1,1.0,0.0,2.0,0.0
4266,psicótico,1,2.0,0.0,0.0,0.0
4267,chorand,1,,,,
4268,kccdrewmendes,1,,,,
4269,gipaolino,1,,,,
4270,larisoraya,1,,,,
4271,julialiima,1,,,,
4272,flamenguismo,1,,,,
4273,arrepender,1,12.0,5.0,8.0,0.0
4274,guacam,1,,,,
4275,jegue,1,0.0,0.0,0.0,0.0
4276,multiplicar,1,0.0,0.0,0.0,0.0
4277,inven,1,,,,
4278,descente,1,1.0,0.0,1.0,0.0
4279,clemência,1,0.0,0.0,0.0,0.0
4280,thassio,1,3.0,0.0,1.0,0.0
4281,jean,1,3.0,0.0,2.0,0.0
4282,roleta,1,0.0,0.0,1.0,0.0
4283,staycotype,1,,,,
4284,tmnlvr,1,,,,
4285,rwj,1,0.0,0.0,0.0,0.0
4286,isj,1,0.0,0.0,0.0,0.0
4287,finanças,1,0.0,0.0,0.0,0.0
4288,maydiens,1,,,,
4289,luccacb,1,,,,
4290,espião,1,0.0,0.0,1.0,0.0
4291,vendinhas,1,2.0,0.0,0.0,0.0
4292,mono,1,3.0,0.0,2.0,0.0
4293,fctag,1,0.0,0.0,0.0,0.0
4294,yzco,1,0.0,0.0,0.0,0.0
4295,tigraumofc,1,,,,
4296,mateusmoov,1,,,,
4297,din,1,,,,
4298,cristianosiol,1,,,,
4299,juhpereira,1,,,,
4300,guito,1,0.0,0.0,1.0,0.0
4301,monego,1,0.0,0.0,1.0,0.0
4302,códi,1,,,,
4303,comoção,1,2.0,0.0,0.0,0.0
4304,vid,1,,,,
4305,abc,1,5.0,0.0,4.0,0.0
4306,will_locatelli,1,,,,
4307,mlmarinho,1,,,,
4308,quint,1,,,,
4309,tati_leite,1,,,,
4310,andreh,1,,,,
4311,tristemulheres,1,,,,
4312,cristina,1,0.0,0.0,0.0,0.0
4313,xereca,1,0.0,0.0,0.0,0.0
4314,abaix,1,,,,
4315,errad,1,,,,
4316,sequ,1,,,,
4317,jhenyssu,1,,,,
4318,reso,1,,,,
4319,heitorvieirar,1,,,,
4320,van,1,0.0,0.0,0.0,0.0
4321,desmarcar,1,21.0,0.0,2.0,0.0
4322,jantarz,1,,,,
4323,canjica,1,2.0,0.0,1.0,0.0
4324,yoki,1,0.0,0.0,0.0,0.0
4325,assis_dsgc,1,,,,
4326,nathparanaiba,1,,,,
4327,vamosss,1,0.0,0.0,1.0,0.0
4328,putinha,1,3.0,4.0,1.0,0.0
4329,martoreli,1,0.0,0.0,0.0,0.0
4330,agradecim,1,,,,
4331,selecionei,1,9.0,0.0,2.0,0.0
4332,vin,1,,,,
4333,sphera,1,0.0,0.0,0.0,0.0
4334,bkoriginal,1,0.0,0.0,0.0,0.0
4335,ridículo,1,26.0,0.0,0.0,0.0
4336,pedrogoulart,1,,,,
4337,liberd,1,,,,
4338,sextei,1,0.0,0.0,0.0,0.0
4339,habibsoficial,1,,,,
4340,hambúrgueres,1,0.0,0.0,0.0,0.0
4341,distinto,1,2.0,0.0,0.0,0.0
4342,rutiellysexy,1,,,,
4343,client,1,,,,
4344,literalm,1,,,,
4345,troçar,1,2.0,0.0,3.0,0.0
4346,scilivizz,1,,,,
4347,cdd,1,0.0,0.0,1.0,0.0
4348,dudoviska,1,,,,
4349,exercício,1,2.0,0.0,0.0,0.0
4350,gigomesx,1,,,,
4351,maduflops,1,,,,
4352,eugabirelle,1,,,,
4353,milennamuller,1,,,,
4354,nimim,1,1.0,0.0,1.0,0.0
4355,cantina,1,7.0,2.0,1.0,0.0
4356,espetar,1,321.0,206.0,19.0,5.0
4357,dehdickel,1,,,,
4358,rafael,1,0.0,0.0,2.0,0.0
4359,epoucos,1,0.0,0.0,0.0,0.0
4360,damadeferroofic,1,,,,
4361,lari_moreiras,1,,,,
4362,marola,1,1.0,0.0,1.0,0.0
4363,ciúme,1,40.0,0.0,3.0,0.0
4364,vonah_marcela,1,,,,
4365,dianaketlem,1,,,,
4366,pila,1,0.0,0.0,0.0,0.0
4367,inteiro,1,6.0,0.0,3.0,0.0
4368,cachinhosju,1,,,,
4369,liadesousa,1,,,,
4370,descasar,1,11.0,0.0,3.0,0.0
4371,comig,1,,,,
4372,empur,1,,,,
4373,kdmvxlruev,1,18.0,2.0,0.0,0.0
4374,fal,1,,,,
4375,byxtalin,1,,,,
4376,filipefr,1,,,,
4377,desconh,1,,,,
4378,ajud,1,0.0,0.0,0.0,0.0
4379,baralhar,1,4.0,0.0,0.0,0.0
4380,skill,1,0.0,0.0,0.0,0.0
4381,vadiapistola,1,,,,
4382,kaeiucx,1,,,,
4383,mandioca,1,181.0,1.0,3.0,0.0
4384,porco,1,41.0,9.0,5.0,2.0
4385,isabelapivetta,1,,,,
4386,cólico,1,0.0,0.0,1.0,0.0
4387,concurseirasos,1,,,,
4388,tuíte,1,2.0,0.0,0.0,0.0
4389,cadeirante,1,1.0,0.0,0.0,0.0
4390,vaitomanocu,1,0.0,0.0,1.0,0.0
4391,rnay,1,1.0,0.0,0.0,0.0
4392,daotsugg,1,,,,
4393,tutu,1,1.0,0.0,0.0,0.0
4394,mfigabi,1,,,,
4395,dire,1,,,,
4396,mach,1,,,,
4397,contatos,1,1.0,0.0,0.0,0.0
4398,dbrandaosoares,1,,,,
4399,compensação,1,0.0,0.0,1.0,0.0
4400,guarana,1,,,,
4401,felpsgabriell,1,,,,
4402,lucas_venturaa,1,,,,
4403,demideluxy,1,,,,
4404,faberson,1,,,,
4405,rafaho,1,,,,
4406,cris_akemus,1,,,,
4407,vovô,1,0.0,0.0,0.0,0.0
4408,higienópolis,1,0.0,0.0,0.0,0.0
4409,motocas,1,0.0,0.0,0.0,0.0
4410,termica,1,3.0,0.0,1.0,0.0
4411,roberto,1,,,,
4412,mld,1,0.0,2.0,0.0,0.0
4413,kitkatnati,1,,,,
4414,cent,1,,,,
4415,tudao,1,0.0,0.0,0.0,0.0
4416,proletário,1,3.0,0.0,1.0,0.0
4417,tick,1,,,,
4418,marcelvanh,1,,,,
4419,diabé,1,0.0,0.0,0.0,0.0
4420,simplismo,1,0.0,0.0,0.0,0.0
4421,copacaba,1,,,,
4422,microonda,1,1.0,0.0,0.0,0.0
4423,log,1,,,,
4424,advdatijuca,1,,,,
4425,obv,1,,,,
4426,boladão,1,2.0,0.0,0.0,0.0
4427,lucaspra_do,1,,,,
4428,cabou,1,3.0,0.0,1.0,0.0
4429,lento,1,1.0,0.0,0.0,0.0
4430,alegria,1,4.0,2.0,2.0,0.0
4431,exaustão,1,1.0,0.0,0.0,0.0
4432,til,1,,,,
4433,caraa,1,0.0,0.0,0.0,0.0
4434,hamburgao,1,0.0,0.0,0.0,0.0
4435,carla_karoline,1,,,,
4436,alebluelotus,1,,,,
4437,leticiahsilv,1,,,,
4438,bilionario,1,4.0,0.0,0.0,0.0
4439,feepineda,1,,,,
4440,unidade,1,24.0,4.0,3.0,0.0
4441,sode,1,,,,
4442,settledomn,1,,,,
4443,vsff,1,1.0,0.0,1.0,0.0
4444,lusettecerze,1,,,,
4445,galinha,1,0.0,0.0,0.0,0.0
4446,ovo,1,6.0,0.0,1.0,0.0
4447,oleo,1,0.0,0.0,1.0,0.0
4448,urg,1,,,,
4449,sur,1,,,,
4450,hoj,1,,,,
4451,philippesiq,1,,,,
4452,natuza,1,2.0,0.0,0.0,2.0
4453,nery,1,2.0,0.0,0.0,2.0
4454,sextouu,1,0.0,0.0,0.0,0.0
4455,muzy,1,2.0,0.0,0.0,0.0
4456,desli,1,,,,
4457,anillie_luv,1,,,,
4458,sor,1,,,,
4459,tyranitar,1,,,,
4460,blxmxnor,1,,,,
4461,louisebernardi,1,,,,
4462,cadeira,1,20.0,0.0,2.0,0.0
4463,flexor,1,15.0,0.0,0.0,0.0
4464,restaurar,1,,,,
4465,steribeiro,1,,,,
4466,fidel,1,,,,
4467,hambúrgue,1,,,,
4468,ltim,1,,,,
4469,indeciso,1,8.0,0.0,1.0,0.0
4470,taigss,1,,,,
4471,notório,1,2.0,0.0,0.0,0.0
4472,açailandia,1,1.0,0.0,0.0,0.0
4473,anonimo_br,1,,,,
4474,marselleazeredo,1,,,,
4475,koritsawa,1,,,,
4476,ulaarte,1,0.0,0.0,2.0,0.0
4477,deadvinxyz,1,,,,
4478,itss_bia,1,,,,
4479,mnrgb,1,,,,
4480,nbse,1,0.0,0.0,0.0,0.0
4481,telepativx,1,,,,
4482,nastysdemi,1,,,,
4483,gabisrezeende,1,,,,
4484,reviver,1,2.0,0.0,1.0,0.0
4485,lelittavares,1,,,,
4486,yog,1,,,,
4487,beccapires,1,,,,
4488,promoçõeees,1,1.0,0.0,0.0,0.0
4489,amear,1,1.0,0.0,0.0,0.0
4490,hahahahaha,1,6.0,0.0,0.0,1.0
4491,humor,1,14.0,0.0,3.0,0.0
4492,mere,1,,,,
4493,rebeca,1,0.0,0.0,0.0,0.0
4494,abordagem,1,1.0,0.0,0.0,0.0
4495,anotadomoreh,1,,,,
4496,risoto,1,0.0,0.0,1.0,0.0
4497,confessar,1,1.0,0.0,0.0,0.0
4498,kxlini,1,,,,
4499,m_gabriella,1,,,,
4500,fransouza_arx,1,,,,
4501,ansiosamente,1,1.0,0.0,0.0,0.0
4502,inovar,1,8.0,0.0,2.0,0.0
4503,mercenariedade,1,4.0,0.0,2.0,0.0
4504,olsen,1,,,,
4505,liroubel,1,,,,
4506,indeferir,1,,,,
4507,hauahauahau,1,1.0,0.0,0.0,0.0
4508,rapidoricardo,1,,,,
4509,serginho_efc,1,,,,
4510,fob,1,,,,
4511,lpugo,1,,,,
4512,matheuzinh,1,,,,
4513,ruanp,1,,,,
4514,nego_wexxley,1,,,,
4515,carol_tuitaa,1,,,,
4516,lara_sol,1,,,,
4517,alvessmariii,1,,,,
4518,juliiamarcena,1,,,,
4519,mlssdelas,1,,,,
4520,paolamenezss,1,,,,
4521,pollyana_olivr,1,,,,
4522,serpitty,1,,,,
4523,beapor,1,,,,
4524,triz,1,1.0,0.0,1.0,0.0
4525,indaia,1,0.0,0.0,0.0,0.0
4526,petiscar,1,80.0,128.0,1.0,20.0
4527,giovannaa,1,,,,
4528,vasconcelosadr,1,,,,
4529,kmarcelly,1,,,,
4530,gabyxaavieer,1,,,,
4531,janesheredia,1,,,,
4532,onlymishhh,1,,,,
4533,jip_pix,1,,,,
4534,tunesintern,1,,,,
4535,flackospala,1,,,,
4536,ple,1,,,,
4537,sismendes,1,,,,
4538,ponnesa,1,,,,
4539,desânimo,1,0.0,0.0,0.0,0.0
4540,camigioo,1,,,,
4541,anicervino,1,,,,
4542,jackzinha,1,,,,
4543,sci_zaza,1,,,,
4544,eumayleao,1,,,,
4545,isa_spfc,1,,,,
4546,lovmanning,1,,,,
4547,pcrl,1,2.0,0.0,0.0,0.0
4548,atrair,1,2.0,0.0,0.0,0.0
4549,fobia,1,1.0,4.0,0.0,0.0
4550,pandatatuado,1,,,,
4551,injustiça,1,1.0,0.0,0.0,0.0
4552,indecisão,1,2.0,0.0,0.0,0.0
4553,barretojoaog,1,,,,
4554,maluco,1,0.0,0.0,1.0,0.0
4555,guirjmalas,1,,,,
4556,zedelivery,1,,,,
4557,picesasolar,1,,,,
4558,virose,1,0.0,0.0,0.0,0.0
4559,sarasantxx,1,,,,
4560,fea_picons,1,,,,
4561,spampimani,1,,,,
4562,izabelamarinho,1,,,,
4563,yaviieira,1,,,,
4564,juliokadetti,1,,,,
4565,ignorand,1,,,,
4566,alexsandratmelo,1,,,,
4567,gisa_boaventura,1,,,,
4568,santander_br,1,,,,
4569,priopatra,1,,,,
4570,gabizinhaaacrf,1,,,,
4571,magrinhaa,1,,,,
4572,xp_pilao,1,,,,
4573,kethellenn,1,,,,
4574,mikeeindie,1,,,,
4575,pardo,1,,,,
4576,rothjasmi,1,,,,
4577,fino,1,1.0,0.0,1.0,0.0
4578,suculento,1,0.0,0.0,0.0,0.0
4579,recife,1,4.0,0.0,0.0,0.0
4580,jcy,1,,,,
4581,auraholistica,1,,,,
4582,liviainaciiio,1,,,,
4583,carvalho,1,0.0,0.0,1.0,0.0
4584,sughosts,1,,,,
4585,robxsol,1,,,,
4586,ylime_ttiw,1,,,,
4587,annalmeida,1,,,,
4588,rainveiga,1,,,,
4589,rumweitzel,1,,,,
4590,duda_santox,1,,,,
4591,brufuccio,1,,,,
4592,ajnakid,1,,,,
4593,banhozinho,1,1.0,0.0,0.0,0.0
4594,mariamelg,1,,,,
4595,comentacaroles,1,,,,
4596,livsnxx,1,,,,
4597,twerksapatao,1,,,,
4598,gayvioli,1,,,,
4599,ninacalie,1,,,,
4600,wife_mar,1,,,,
4601,naipe,1,0.0,45.0,0.0,0.0
4602,tawaminka,1,,,,
4603,rehab,1,0.0,0.0,0.0,0.0
4604,milenarx,1,,,,
4605,biasantos,1,,,,
4606,annacnesrala,1,,,,
4607,larisspar,1,,,,
4608,confusdk,1,,,,
4609,vitmourazz,1,,,,
4610,runningnigga,1,,,,
4611,soteropolitic,1,,,,
4612,umoutropretinho,1,,,,
4613,curar,1,1.0,0.0,1.0,0.0
4614,xnms,1,,,,
4615,cred,1,,,,
4616,xndrxgxgxz,1,,,,
4617,unlikelygrl,1,,,,
4618,juju_dopix,1,,,,
4619,bad,1,0.0,0.0,0.0,0.0
4620,laylaazeved,1,,,,
4621,portalmeupeixao,1,,,,
4622,castig,1,,,,
4623,patrimônio,1,2.0,1.0,0.0,1.0
4624,cul,1,,,,
4625,abairadaloucura,1,,,,
4626,deyvisonaraujo,1,,,,
4627,rafacamera,1,,,,
4628,twizakushsudh,1,,,,
4629,drunkynasty,1,,,,
4630,johnnie,1,1.0,0.0,0.0,0.0
4631,nabrisa_oficial,1,,,,
4632,jumrts,1,,,,
4633,alealves,1,,,,
4634,stiyyles,1,,,,
4635,yancahmartins,1,,,,
4636,bicho,1,11.0,0.0,1.0,0.0
4637,comercial,1,13.0,0.0,3.0,0.0
4638,faelizz,1,,,,
4639,bia_costab,1,,,,
4640,headlaux,1,,,,
4641,beaatrixzx,1,,,,
4642,idolshelpffxofi,1,,,,
4643,gabrixca,1,,,,
4644,feferib,1,,,,
4645,tatuapé,1,0.0,0.0,1.0,0.0
4646,ah_mylla,1,,,,
4647,dudkhwnter,1,,,,
4648,beaguimaxx,1,,,,
4649,eunhawaii,1,,,,
4650,jeongprettyy,1,,,,
4651,keeryfavs,1,,,,
4652,aleluia,1,10.0,0.0,1.0,0.0
4653,stellarbeiro,1,,,,
4654,malumanso,1,,,,
4655,bruxadblen,1,,,,
4656,reeismarinaa,1,,,,
4657,sanntosrafs,1,,,,
4658,ovitoorvidal,1,,,,
4659,mariwenzrd,1,,,,
4660,ilvstyles,1,,,,
4661,livia_gabrielaa,1,,,,
4662,alohaluma,1,,,,
4663,kentothislove,1,,,,
4664,nocntxtluiza,1,,,,
4665,laarineeri,1,,,,
4666,saruminha,1,,,,
4667,maviribeiro,1,,,,
4668,linosswk,1,,,,
4669,bellaylz,1,,,,
4670,lmjxangels,1,,,,
4671,larabaldson,1,,,,
4672,baldedeiixo,1,,,,
4673,thally,1,,,,
4674,hshshdhsh,1,1.0,0.0,1.0,0.0
4675,torispringsz,1,,,,
4676,ninaioverrrr,1,,,,
4677,luvwuxian,1,,,,
4678,bunjkoo,1,,,,
4679,fuckinaii,1,,,,
4680,nessakanda,1,,,,
4681,resolvess,1,,,,
4682,elnbby,1,,,,
4683,thaaymorena,1,,,,
4684,thassan,1,,,,
4685,krestunn,1,,,,
4686,pantaleao_a,1,,,,
4687,the_slayer,1,,,,
4688,rafaellangr,1,,,,
4689,toluvs,1,1.0,0.0,1.0,0.0
4690,bia,1,1.0,0.0,1.0,0.0
4691,vemm,1,0.0,0.0,0.0,0.0
4692,domicílio,1,0.0,0.0,0.0,0.0
4693,iate,1,2.0,0.0,0.0,0.0
4694,maiajamanas,1,,,,
4695,refrescar,1,2.0,0.0,1.0,0.0
4696,luciano,1,,,,
4697,andrezzabisordi,1,,,,
4698,mbar,1,,,,
4699,azul,1,0.0,0.0,2.0,0.0
4700,dubiousmistake,1,,,,
4701,queb,1,,,,
4702,banoffee,1,0.0,0.0,3.0,0.0
4703,narguile,1,1.0,0.0,0.0,0.0
4704,vtnd,1,1.0,0.0,0.0,0.0
4705,renanncrf,1,,,,
4706,poeira,1,0.0,0.0,0.0,0.0
4707,brahma,1,0.0,2.0,0.0,0.0
4708,latão,1,0.0,2.0,0.0,0.0
4709,schutzmb,1,,,,
4710,bucetabandidah,1,,,,
4711,providenciar,1,1.0,0.0,1.0,0.0
4712,jantal,1,,,,
4713,dis,1,,,,
4714,lariquei,1,3.0,0.0,1.0,0.0
4715,donu,1,,,,
4716,estreiasdomar,1,,,,
4717,levantamento,1,0.0,0.0,2.0,0.0
4718,div,1,,,,
4719,liderança,1,1.0,0.0,6.0,0.0
4720,cargo,1,0.0,0.0,3.0,0.0
4721,contribuir,1,0.0,60.0,1.0,0.0
4722,mudança,1,4.0,0.0,2.0,1.0
4723,compromisso,1,1.0,0.0,1.0,0.0
4724,thai,1,0.0,0.0,0.0,0.0
4725,facilme,1,,,,
4726,qtd,1,0.0,0.0,0.0,0.0
4727,naointeressa,1,,,,
4728,lettmonteiro,1,,,,
4729,lobaoleh,1,,,,
4730,cinquentinha,1,0.0,0.0,0.0,0.0
4731,uuuuui,1,,,,
4732,cariocarglrguy,1,,,,
4733,infooooo,1,2.0,0.0,0.0,0.0
4734,hypr,1,0.0,0.0,0.0,0.0
4735,puteir,1,,,,
4736,azarad,1,,,,
4737,padeir,1,,,,
4738,cej,1,,,,
4739,earttthquake,1,,,,
4740,fri,1,3.0,0.0,0.0,0.0
4741,patriclstorres,1,,,,
4742,basco,1,0.0,0.0,0.0,0.0
4743,btorquato,1,,,,
4744,soninblevers,1,,,,
4745,oxi,1,2.0,0.0,2.0,1.0
4746,vocomeareia,1,,,,
4747,critério,1,8.0,0.0,2.0,0.0
4748,zhan,1,1.0,0.0,0.0,0.0
4749,escondid,1,,,,
4750,jr_trocoli,1,,,,
4751,mengofatos,1,,,,
4752,petkovic,1,,,,
4753,pitico,1,4.0,0.0,1.0,0.0
4754,pousar,1,1.0,0.0,0.0,0.0
4755,alegrar,1,27.0,5.0,1.0,0.0
4756,apresentação,1,0.0,0.0,0.0,0.0
4757,semestral,1,0.0,0.0,0.0,0.0
4758,gaguinho,1,2.0,0.0,0.0,1.0
4759,estressar,1,0.0,0.0,1.0,0.0
4760,tan,1,,,,
4761,tweets,1,1.0,0.0,1.0,0.0
4762,tudoooooo,1,0.0,0.0,0.0,0.0
4763,xzp,1,,,,
4764,pressa,1,2.0,0.0,0.0,0.0
4765,mastig,1,,,,
4766,consideração,1,4.0,1.0,2.0,0.0
4767,alexanderrborn,1,,,,
4768,durar,1,60.0,20.0,5.0,0.0
4769,uhuuu,1,1.0,0.0,0.0,0.0
4770,maddoxliterario,1,,,,
4771,eeirisz,1,,,,
4772,fazend,1,,,,
4773,fraudar,1,3.0,0.0,0.0,0.0
4774,confirm,1,,,,
4775,simplesmen,1,,,,
4776,somen,1,,,,
4777,tanko,1,2.0,0.0,1.0,0.0
4778,aniversariar,1,68.0,2.0,11.0,1.0
4779,almoco,1,0.0,0.0,0.0,0.0
4780,aqueladenise,1,,,,
4781,cilada,1,2.0,0.0,1.0,0.0
4782,planejo,1,16.0,0.0,0.0,0.0
4783,brenolho,1,0.0,0.0,0.0,0.0
4784,geocaio,1,,,,
4785,agor,1,,,,
4786,punkfaerie,1,,,,
4787,contatar,1,13.0,0.0,2.0,0.0
4788,aplicati,1,0.0,5.0,0.0,0.0
4789,marilimaeu,1,,,,
4790,qvc,1,0.0,0.0,0.0,0.0
4791,gischiavinato,1,,,,
4792,briza_fidelis,1,,,,
4793,comemoração,1,9.0,0.0,2.0,0.0
4794,operador,1,9.0,0.0,3.0,0.0
4795,morang,1,,,,
4796,fugir,1,90.0,0.0,2.0,0.0
4797,deux,1,0.0,0.0,0.0,0.0
4798,pinheiro,1,1.0,0.0,0.0,0.0
4799,motobo,1,,,,
4800,alé,1,,,,
4801,cpx,1,1.0,0.0,0.0,0.0
4802,miar,1,1.0,0.0,0.0,0.0
4803,march,1,,,,
4804,rinyeagr,1,,,,
4805,lucianobaldez,1,,,,
4806,moz,1,,,,
4807,hoa,1,0.0,0.0,3.0,0.0
4808,eldorado,1,0.0,0.0,3.0,0.0
4809,desaparec,1,,,,
4810,conteúdo,1,3.0,33.0,0.0,0.0
4811,giulia_matosss,1,,,,
4812,tico,1,0.0,0.0,0.0,0.0
4813,feijã,1,,,,
4814,banheiro,1,1.0,0.0,2.0,0.0
4815,evangélico,1,0.0,0.0,0.0,0.0
4816,cami_knowels,1,,,,
4817,man_of_cabin,1,,,,
4818,caioarcanjo,1,,,,
4819,meme,1,16.0,4.0,3.0,0.0
4820,prostgariranha,1,,,,
4821,souleusim,1,,,,
4822,ooooooe,1,0.0,0.0,0.0,0.0
4823,vglpe,1,0.0,0.0,0.0,0.0
4824,vácuo,1,1.0,0.0,0.0,0.0
4825,pausar,1,4.0,0.0,3.0,0.0
4826,monopoliochique,1,,,,
4827,fdfutebolemais,1,,,,
4828,mateusf,1,,,,
4829,eit,1,,,,
4830,exat,1,,,,
4831,insistir,1,56.0,3.0,6.0,0.0
4832,mcm,1,,,,
4833,namelastnah,1,,,,
4834,viviidrumond,1,,,,
4835,esfirras,1,2.0,0.0,3.0,0.0
4836,faraó,1,0.0,0.0,1.0,0.0
4837,dálhe,1,0.0,0.0,1.0,0.0
4838,inútil,1,0.0,3.0,0.0,0.0
4839,ooowal,1,,,,
4840,iamrodrigo,1,,,,
4841,bistek,1,1.0,0.0,1.0,0.0
4842,tragédia,1,2.0,0.0,2.0,0.0
4843,matheusbragam,1,,,,
4844,ohnobno,1,,,,
4845,recruiter,1,1.0,0.0,0.0,0.0
4846,jonassmarques,1,,,,
4847,suave,1,7.0,0.0,1.0,0.0
4848,parceria,1,10.0,158.0,4.0,0.0
4849,opç,1,,,,
4850,marietta,1,0.0,0.0,1.0,0.0
4851,teteusprayberry,1,,,,
4852,wildriftnewsbr,1,,,,
4853,paulosvv,1,,,,
4854,bombar,1,1.0,0.0,0.0,0.0
4855,beca_aaah,1,,,,
4856,reiterar,1,0.0,0.0,0.0,0.0
4857,anterior,1,0.0,0.0,0.0,0.0
4858,arrependimento,1,1.0,0.0,0.0,0.0
4859,restaurants,1,0.0,0.0,0.0,0.0
4860,marolando,1,0.0,0.0,0.0,0.0
4861,carolerthall,1,,,,
4862,cumpom,1,0.0,0.0,0.0,0.0
4863,fraquissimo,1,0.0,0.0,0.0,0.0
4864,tmnccccccccc,1,0.0,0.0,0.0,0.0
4865,parente,1,0.0,0.0,0.0,0.0
4866,frase,1,0.0,0.0,1.0,0.0
4867,cell,1,2.0,0.0,0.0,0.0
4868,descont,1,,,,
4869,mariadrogadinha,1,,,,
4870,londrino,1,0.0,0.0,1.0,0.0
4871,ariangama,1,,,,
4872,annacelico,1,,,,
4873,barbaridade,1,1.0,0.0,1.0,0.0
4874,ramirao,1,0.0,0.0,1.0,0.0
4875,comentario,1,1.0,0.0,1.0,0.0
4876,impecave,1,,,,
4877,bloglauryalves,1,,,,
4878,galamexicano,1,,,,
4879,dannaaaaaa,1,,,,
4880,ajustar,1,0.0,0.0,0.0,0.0
4881,mínim,1,,,,
4882,naydani,1,,,,
4883,llidehearts,1,0.0,0.0,1.0,0.0
4884,endereç,1,,,,
4885,cardoso,1,,,,
4886,loweasy,1,,,,
4887,reu,1,0.0,0.0,0.0,0.0
4888,ence,1,,,,
4889,funcio,1,,,,
4890,ruivo,1,6.0,0.0,2.0,0.0
4891,cimegripe,1,0.0,0.0,0.0,0.0
4892,comprat,1,0.0,0.0,1.0,0.0
4893,balançar,1,0.0,0.0,1.0,0.0
4894,brandtinha,1,,,,
4895,cúservadores,1,1.0,0.0,0.0,0.0
4896,tranquilinha,1,1.0,0.0,1.0,0.0
4897,contentar,1,8.0,0.0,2.0,0.0
4898,mega,1,27.0,8.0,5.0,1.0
4899,ismoniquevelly,1,,,,
4900,residência,1,2.0,0.0,1.0,0.0
4901,brvnks,1,,,,
4902,jotino,1,,,,
4903,carolacaliman,1,,,,
4904,sustar,1,2.0,0.0,1.0,0.0
4905,mercadinho,1,21.0,0.0,2.0,1.0
4906,executivo,1,0.0,0.0,0.0,0.0
4907,vodka,1,1.0,0.0,0.0,0.0
4908,drinks,1,2.0,0.0,0.0,0.0
4909,barat,1,,,,
4910,peply,1,,,,
4911,indi,1,,,,
4912,joaopfonseca_a,1,,,,
4913,ferslucem,1,,,,
4914,elisaxsx,1,,,,
4915,awake_giants_br,1,,,,
4916,slee,1,,,,
4917,nalusantos,1,,,,
4918,amandamoraes,1,,,,
4919,refletir,1,5.0,0.0,0.0,0.0
4920,nen,1,6.0,0.0,1.0,0.0
4921,concha,1,2.0,0.0,1.0,0.0
4922,ampm,1,0.0,0.0,0.0,0.0
4923,atleti,1,,,,
4924,noutro,1,0.0,0.0,1.0,0.0
4925,tomale,1,0.0,0.0,0.0,0.0
4926,kamillabm,1,,,,
4927,doar,1,1.0,0.0,0.0,0.0
4928,máquininha,1,0.0,0.0,0.0,0.0
4929,vagabandaisovr,1,,,,
4930,robertomarvin,1,,,,
4931,thiagoresiste,1,,,,
4932,thebiannca,1,,,,
4933,guilherme,1,1.0,2.0,1.0,0.0
4934,augustodeab,1,,,,
4935,fofocancap,1,,,,
4936,irônico,1,2.0,0.0,8.0,0.0
4937,taurino,1,2.0,2.0,0.0,0.0
4938,cotonete,1,0.0,0.0,0.0,0.0
4939,ctdnc,1,,,,
4940,joaopassarudo,1,,,,
4941,matheng_crf,1,,,,
4942,rajar,1,1.0,0.0,0.0,0.0
4943,deletheria,1,,,,
4944,giovana,1,0.0,0.0,1.0,0.0
4945,helpa,1,0.0,0.0,0.0,0.0
4946,klevyos,1,,,,
4947,cocadadesall,1,,,,
4948,ells,1,0.0,0.0,0.0,0.0
4949,guizzinntop,1,,,,
4950,usufruir,1,5.0,0.0,0.0,0.0
4951,capital,1,8.0,0.0,1.0,0.0
4952,oferec,1,,,,
4953,souzaaglivia,1,,,,
4954,gabicloro,1,,,,
4955,gabrielpablolf,1,,,,
4956,felizmente,1,1.0,0.0,0.0,0.0
